story_id,publication_date,headline,outlet_id,original,local,critical_info_need
532,2016-09-20,Police Standoff Ends,31,FALSE,TRUE,Emergencies/risks
533,2016-09-20,West Nile Virus,31,FALSE,FALSE,Health
534,2016-09-20,Center Established For,31,FALSE,FALSE,Environment/planning
535,2016-09-20,Soberanes Fire And,31,FALSE,FALSE,Environment/planning
536,2016-09-20,Mayor Free On,31,FALSE,FALSE,Emergencies/risks
537,2016-09-20,Thousands Attend Memorial,31,FALSE,FALSE,Civic information
538,2016-09-20,Alyssa Milano shows,31,TRUE,FALSE,Health
539,2016-07-27,Britney Spears' Most,31,FALSE,FALSE,None
540,2016-07-27,MTV VMAs: Britney,31,TRUE,FALSE,None
541,2016-07-27,The VMAs Looked,31,FALSE,FALSE,None
542,2016-07-27,Madonna Through the,31,FALSE,FALSE,None
543,2016-07-27,If You Need,31,FALSE,FALSE,Health
544,2016-07-27,Family Can't Escape,31,FALSE,FALSE,Health
545,2016-08-02,Lance Bass Dishes,31,TRUE,FALSE,None
546,2016-08-02,Wiz Khalifa Slams,31,TRUE,FALSE,None
547,2016-08-02,Blac Chyna Kicked,31,TRUE,FALSE,None
548,2016-08-02,Terrence Howard Almost,31,TRUE,FALSE,None
549,2016-08-02,Ohio Psychic Indicted,31,TRUE,FALSE,Emergencies/risks
550,2016-08-02,Céline Dion Debuts,31,FALSE,FALSE,None
551,2016-08-02,Tove Lo And,31,FALSE,FALSE,None
552,2016-08-02,Nicki Minaj Doesn't,31,TRUE,FALSE,None
553,2016-08-02,Teen's Painful Face,31,TRUE,FALSE,None
554,2016-08-02,Tim Gunn Upset,31,TRUE,FALSE,None
555,2016-08-02,INTERVIEW: Karrine Steffans,31,TRUE,FALSE,None
556,2016-08-02,Mom Marries Daughter,31,TRUE,FALSE,Civic information
557,2016-09-09,Is Ansel Elgort,31,TRUE,FALSE,None
558,2016-09-09,Which Fellow Superstar,31,TRUE,FALSE,None
559,2016-09-09,Want To See,31,TRUE,FALSE,None
560,2016-09-09,PSA: What NOT,31,TRUE,FALSE,None
561,2016-09-09,Guy Lands 4,31,TRUE,FALSE,None
562,2016-09-09,Adele: Send My,31,FALSE,FALSE,None
563,2016-09-09,Watch Lady Gaga,31,TRUE,FALSE,None
564,2016-09-09,Jim Carrey Sued,31,TRUE,FALSE,None
565,2016-09-09,Folsom Deemed Best,31,TRUE,FALSE,Civic information
566,2016-09-09,Here's a Sneak,31,FALSE,FALSE,None
567,2016-09-09,Students Walkout To,31,TRUE,FALSE,Education
568,2016-09-09,Clinton's Lead In,31,TRUE,FALSE,Political life
569,2016-08-06,IMDb May Not,31,FALSE,FALSE,None
570,2016-08-06,Watch Alessia Cara,31,TRUE,FALSE,None
571,2016-08-06,Did 'Keeping Up,31,TRUE,FALSE,None
572,2016-08-06,Iowa Man Says,31,FALSE,FALSE,Civic information
573,2016-08-06,Zedd Hops On,31,TRUE,FALSE,None
574,2016-08-06,Twin of Man,31,FALSE,FALSE,Emergencies/risks
575,2016-08-06,The Chainsmokers Reveal,31,TRUE,FALSE,None
576,2016-08-06,Red Carpet at,31,TRUE,FALSE,None
577,2016-08-06,Python Tries To,31,TRUE,FALSE,None
578,2016-08-06,Troye Sivan Brings,31,TRUE,FALSE,None
579,2016-08-06,Shawn Mendes Helps,31,TRUE,FALSE,None
580,2016-08-06,Harry Styles Is,31,TRUE,FALSE,None
587,2016-09-26,Corey Taylor: Spinal,33,FALSE,FALSE,Political life
588,2016-09-26,Hear Me Struggle,33,TRUE,FALSE,None
589,2016-09-26,Have UFO’s Been,33,TRUE,FALSE,None
590,2016-09-26,Genevieve Morton Is,33,TRUE,FALSE,None
591,2016-09-26,Kiss Albums Ranked,33,TRUE,FALSE,None
592,2016-09-26,Demolition City Roller,33,TRUE,FALSE,None
593,2016-09-26,Green Day to Make,33,TRUE,FALSE,None
594,2016-09-26,We Put Maximum Effort,33,FALSE,FALSE,None
595,2016-09-26,Ted Nugent County,33,TRUE,FALSE,Civic information
596,2016-09-26,Peyton Manning Is,33,FALSE,FALSE,None
597,2016-09-26,Best Cosplay Ever,33,FALSE,FALSE,None
598,2016-09-26,Maynard James Keenan,33,FALSE,FALSE,None
599,2016-09-20,Corey Taylor: Donald,33,FALSE,FALSE,Political life
600,2016-09-20,90-Year-Old Man Busted,33,FALSE,FALSE,Emergencies/risks
601,2016-09-20,‘A Vulgar Display,33,TRUE,FALSE,None
602,2016-09-20,What Age Are,33,FALSE,FALSE,None
603,2016-09-20,#Weekend103 Booty Call,33,FALSE,FALSE,None
604,2016-09-20,Fundraising For Fido!,33,TRUE,FALSE,Civic information
605,2016-09-20,New Band ‘Through,33,TRUE,FALSE,None
606,2016-09-20,Kristina Basham Is,33,TRUE,FALSE,None
607,2016-09-20,Hoosiers to Choose,33,FALSE,FALSE,Transportation systems
608,2016-09-20,Disturbed Welcome Alter,33,FALSE,FALSE,None
609,2016-07-27,Haynie’s Corner Arts,33,TRUE,FALSE,Civic information
610,2016-07-27,New Netflix Instant,33,FALSE,FALSE,None
611,2016-07-27,If the 10,33,TRUE,FALSE,None
612,2016-07-27,Jack-O-Lantern Spectacular Will Light,33,TRUE,FALSE,Civic information
613,2016-07-27,Randy Macho Man,33,TRUE,FALSE,None
614,2016-07-27,Scorpions Showcase Final,33,FALSE,FALSE,None
615,2016-07-27,#NameYourVagina After a,33,FALSE,FALSE,None
616,2016-07-27,8 Years Ago,33,TRUE,FALSE,None
617,2016-07-27,19 Sweaty GIFs,33,FALSE,FALSE,None
618,2016-07-27,Snake Vomits Antelope,33,FALSE,FALSE,None
619,2016-07-27,Knucklehead Spices It,33,FALSE,FALSE,None
620,2016-07-27,‘Gotham’ Boss Says,33,FALSE,FALSE,None
621,2016-08-02,Evansville Police Department,33,TRUE,TRUE,Civic information
622,2016-08-02,Sandman’s Hot Facebook,33,FALSE,FALSE,None
623,2016-08-02,It’s “Loudwire Reloaded”,33,TRUE,FALSE,None
624,2016-08-02,September 9th is,33,TRUE,FALSE,None
625,2016-08-02,Rob Zombie Purchases,33,TRUE,FALSE,None
626,2016-09-09,Metallica Book ‘Tonight,33,FALSE,FALSE,None
627,2016-09-09,Marilyn Manson on,33,FALSE,FALSE,Civic information
628,2016-09-09,Watch Creepy Clowns,33,FALSE,FALSE,None
629,2016-08-06,33 Years Ago,33,FALSE,FALSE,None
630,2016-08-06,Metallica Unleash Video,33,FALSE,FALSE,None
631,2016-08-06,Register to Win,33,TRUE,FALSE,None
632,2016-08-06,Evansville Police Search,33,TRUE,TRUE,Emergencies/risks
633,2016-08-06,Sandman’s Hot Facebook,33,TRUE,FALSE,None
634,2016-08-06,Friday Night Fights,33,TRUE,FALSE,None
635,2016-08-06,Six Injured in,33,FALSE,FALSE,Emergencies/risks
636,2016-08-06,103GBF High School,33,TRUE,FALSE,None
637,2016-08-06,Annual Chili Dog,33,TRUE,TRUE,Civic information
638,2016-08-06,They’re HERE!!! Creepy,33,TRUE,TRUE,Emergencies/risks
639,2016-08-06,Metallica Rock Global,33,FALSE,FALSE,None
640,2016-08-06,This Week’s Best,33,FALSE,FALSE,None
641,2016-08-28,Kyron Horman’s mom,34,TRUE,FALSE,Civic information
649,2016-08-28,Powerball Drawing Takes,35,TRUE,FALSE,None
650,2016-08-28,KSP Identify Body,35,TRUE,FALSE,Emergencies/risks
651,2016-08-28,"Cool Car, Cold",35,TRUE,FALSE,Civic information
652,2016-08-28,KSP Arrest Man,35,TRUE,FALSE,Emergencies/risks
653,2016-08-28,Songwriters Festival Opens,35,TRUE,TRUE,Civic information
654,2016-08-28,EVSC Hosts Orientation,35,TRUE,FALSE,Education
655,2016-08-28,Update: EPD Investigates,35,TRUE,FALSE,Emergencies/risks
656,2016-08-28,Illinois State Police,35,TRUE,FALSE,Transportation systems
657,2016-08-28,MDA Kicks Off,35,TRUE,TRUE,Civic information
658,2016-08-28,Senator McConnell Says,35,TRUE,FALSE,Political life
659,2016-08-28,Records Request Provides,35,TRUE,FALSE,Education
660,NA,Community Theatre of,35,TRUE,TRUE,Civic information
667,NA,Win a Bull,35,TRUE,TRUE,None
668,NA,WWE Returns To,35,TRUE,TRUE,None
669,NA,Win Your Florida,35,TRUE,TRUE,None
670,NA,See the Bull,35,TRUE,TRUE,None
671,NA,Win A Medical,35,TRUE,FALSE,None
672,NA,Be The Sweet,35,TRUE,TRUE,None
673,NA,Movies at The,35,TRUE,TRUE,None
674,NA,Win Mazda Laguna,35,TRUE,TRUE,None
675,NA,The Bull Has,35,TRUE,TRUE,None
676,NA,Lodi Grape Festival,35,TRUE,TRUE,None
677,NA,Stockton First Responders,35,TRUE,TRUE,Civic information
678,NA,Join The Superhero,35,TRUE,TRUE,None
679,NA,This Weekend It’s,35,TRUE,TRUE,Civic information
680,NA,Bob Hope Theatre,35,TRUE,TRUE,None
681,NA,Pirelli World Challenge,35,TRUE,TRUE,None
682,NA,The Octonauts Come,35,TRUE,TRUE,None
683,NA,Battle Of The,35,TRUE,TRUE,Civic information
684,NA,Time For Fright,35,TRUE,TRUE,None
685,NA,ARCtoberfest Is Coming,35,TRUE,TRUE,None
686,2016-08-28,Shooting deaths of,36,TRUE,FALSE,Emergencies/risks
687,2016-08-28,DNC Day 3: America Meets,36,FALSE,FALSE,Political life
688,2016-08-28,CMT's Still the,36,TRUE,FALSE,None
689,2016-08-28,Lil Kim Doesn't,36,TRUE,FALSE,None
690,2016-08-28,Brett Eldredge Is,36,TRUE,FALSE,None
691,2016-08-28,Thomas Rhett Defends,36,TRUE,FALSE,None
692,2016-08-28,Jana Kramer To,36,TRUE,FALSE,None
693,2016-08-28,The Youngest Black,36,TRUE,FALSE,None
694,2016-08-28,Beyonce Sets Record,36,TRUE,FALSE,None
695,2016-08-28,Jason Aldean Plays,36,TRUE,FALSE,None
696,2016-08-28,WHO May Stop,36,FALSE,FALSE,Health
697,2016-08-28,Black Lives Activists,36,FALSE,FALSE,Political life
698,2016-08-28,Kim Kardashian Rubbing,36,TRUE,FALSE,None
699,2016-08-28,Trump: America Is,36,TRUE,FALSE,Political life
700,2016-08-28,Watch Pentatonix Perform,36,FALSE,FALSE,None
701,2016-09-26,Confusing Note Sent,36,TRUE,TRUE,None
702,2016-09-26,Gisele Bundchen To,36,TRUE,TRUE,None
703,2016-09-26,After 20 Years,36,TRUE,TRUE,None
704,2016-09-26,John Rich To,36,TRUE,FALSE,None
705,2016-09-26,Dylann Roof: Death,36,TRUE,FALSE,Emergencies/risks
706,2016-09-26,Biden Officiates His,36,TRUE,FALSE,Civic information
707,2016-09-26,Jon Pardi Reveals,36,TRUE,FALSE,None
708,2016-09-26,Charlie Puth's Visual,36,TRUE,FALSE,None
709,2016-09-26,George Strait Named,36,TRUE,FALSE,None
710,2016-09-26,Dierks Bentley Goes,36,TRUE,FALSE,None
711,2016-09-26,Can You Find,36,TRUE,FALSE,None
712,2016-09-26,Iraq War Veteran,36,TRUE,FALSE,Political life
713,2016-09-26,The Band Perry,36,TRUE,FALSE,None
714,2016-09-26,Jimmy Fallon To,36,TRUE,FALSE,None
715,2016-09-26,Himmler's Lost Diaries,36,TRUE,FALSE,None
716,2016-09-20,Connor Holds Lemonade,36,TRUE,FALSE,Civic information
717,2016-09-20,Jimmy Fallon's Rio,36,TRUE,FALSE,None
718,2016-09-20,Most Kids With,36,TRUE,FALSE,None
719,2016-09-20,Music and a,36,TRUE,FALSE,None
720,2016-09-20,No One Knows,36,TRUE,FALSE,Political life
721,2016-09-20,Caitlyn Jenner Sues,36,TRUE,FALSE,Civic information
722,2016-09-20,Blake Shelton and,36,TRUE,FALSE,None
723,2016-09-20,Dad Shot Dead,36,TRUE,FALSE,Emergencies/risks
724,2016-09-20,Another Potential Zika,36,TRUE,FALSE,Health
725,2016-09-20,WATCH: Prep Drill,36,TRUE,FALSE,Emergencies/risks
726,2016-09-20,Mayor of Wealthy,36,TRUE,FALSE,Emergencies/risks
727,2016-09-20,Clinton Says She,36,TRUE,FALSE,Political life
728,2016-09-20,Teen Allegedly Kills,36,TRUE,FALSE,Emergencies/risks
729,2016-09-20,Donald Trump Endorses,36,TRUE,FALSE,Political life
730,2016-09-20,Jake Owen Spreads,36,TRUE,FALSE,None
731,2016-07-27,Jana Kramer To,36,TRUE,FALSE,None
732,2016-07-27,Protest Over Dakota,36,TRUE,FALSE,Civic information
733,2016-07-27,Blac Chyna Kicked,36,TRUE,FALSE,None
734,2016-07-27,Brad Meltzer Describes,36,TRUE,FALSE,None
735,2016-07-27,Terrence Howard Almost,36,TRUE,FALSE,None
736,2016-07-27,Ohio Psychic Indicted,36,TRUE,FALSE,None
737,2016-08-02,SHOCKING PHOTOS: Ohio,36,TRUE,FALSE,Emergencies/risks
738,2016-08-02,House Approves Bill,36,TRUE,FALSE,Civic information
739,2016-08-02,Nicki Minaj Doesn't,36,TRUE,FALSE,None
740,2016-08-02,Kenny Chesney and,36,TRUE,FALSE,None
741,2016-08-02,Teen's Painful Face,36,TRUE,FALSE,None
742,2016-08-02,Seattle Seahawks Players,36,TRUE,FALSE,None
743,2016-08-02,ACM Honors Set,36,TRUE,FALSE,None
744,2016-08-02,Mattress Store Apologizes,36,TRUE,FALSE,None
745,2016-09-09,Trump Used $258K,36,TRUE,FALSE,Political life
746,2016-09-09,Our Favorite Songs,36,TRUE,FALSE,None
747,2016-09-09,Charlotte Erupts After,36,TRUE,FALSE,Emergencies/risks
748,2016-09-09,Ahmad Khan Rahami,36,TRUE,FALSE,Emergencies/risks
749,2016-09-09,Here's a Sneak,36,TRUE,FALSE,None
750,2016-09-09,McConnell Plans To,36,TRUE,FALSE,Political life
751,2016-09-09,Skittles Pic Trump,36,TRUE,FALSE,Political life
752,2016-09-09,Amazon's Algorithm May,36,TRUE,FALSE,Economic development
753,2016-09-09,Pebbles Suing Viacom,36,TRUE,FALSE,Emergencies/risks
754,2016-09-09,CDC Wants to,36,TRUE,FALSE,Health
755,2016-09-09,Lunchbox Attempts To,36,TRUE,FALSE,None
756,2016-09-09,Cops: 'Polite' Serial,36,TRUE,FALSE,Emergencies/risks
757,2016-08-06,Tecate Mocks Donald,36,TRUE,FALSE,None
758,2016-08-06,"But First, Let",36,TRUE,FALSE,None
759,2016-08-06,What You Need,36,TRUE,FALSE,Political life
760,2016-08-06,Iowa Man Says,36,TRUE,FALSE,Civic information
761,2016-08-06,Twin of Man,36,TRUE,FALSE,Emergencies/risks
762,2016-08-06,Backstage at Our,36,TRUE,FALSE,None
763,2016-08-06,Thomas Rhett Loves,36,TRUE,FALSE,None
764,2016-08-06,Drake Drops Short,36,TRUE,FALSE,None
765,2016-08-06,Blake Shelton Receives,36,TRUE,FALSE,None
766,2016-08-06,Trump Tells Netanyahu,36,TRUE,FALSE,Political life
767,2016-08-06,Sam Hunt On,36,TRUE,FALSE,None
768,2016-08-28,Lava Mountain fire,37,FALSE,FALSE,Emergencies/risks
769,2016-08-28,Mountain Home priest,37,FALSE,FALSE,Emergencies/risks
770,2016-08-28,Rally planned for,37,FALSE,FALSE,Civic information
771,2016-08-28,Single vehicle crash,37,FALSE,FALSE,Emergencies/risks
772,2016-08-28,Obama to speak,37,FALSE,FALSE,Political life
773,2016-08-28,Trump to release,37,FALSE,FALSE,Political life
774,2016-08-28,Clinton's first interview,37,FALSE,FALSE,Political life
775,2016-08-28,Mosby: We stand,37,FALSE,FALSE,Civic information
776,NA,Suarezs to celebrate golden anniversary,37,TRUE,FALSE,None
777,2016-09-26,Family and friends,37,TRUE,FALSE,Civic information
778,2016-09-26,University of Idaho,37,TRUE,FALSE,Health
779,2016-09-26,Idaho releases list,37,FALSE,FALSE,Environment/planning
780,2016-09-20,Mayor recall election,37,TRUE,TRUE,Political life
781,2016-09-20,Former Hoku plant,37,TRUE,FALSE,Economic development
782,2016-09-20,Educating the public,37,TRUE,FALSE,Health
783,2016-09-20,Box Elder fire,37,TRUE,TRUE,Emergencies/risks
784,2016-09-20,Box Elder fire,37,TRUE,TRUE,Health
785,2016-09-20,Students create apps,37,TRUE,TRUE,Economic development
786,2016-07-27,Controversy at Henry’s,37,TRUE,TRUE,Environment/planning
787,2016-08-02,Idaho Falls man,37,TRUE,FALSE,Emergencies/risks
788,2016-08-02,Stand up to,37,TRUE,FALSE,Health
789,2016-08-02,Blackfoot voters to,37,TRUE,FALSE,Environment/planning
790,2016-08-02,IF Firefighters extinguish,37,TRUE,FALSE,Emergencies/risks
791,2016-08-06,Suit seeks to,37,TRUE,FALSE,Civic information
792,2016-08-06,Prosecutors: Murder suspect,37,TRUE,TRUE,Emergencies/risks
793,2016-08-28,Shooting deaths of,38,TRUE,FALSE,Emergencies/risks
794,2016-08-28,DNC Day 3: America Meets,38,FALSE,FALSE,Political life
795,2016-08-28,Luke Kuechly Loves,38,FALSE,FALSE,None
796,2016-08-28,Trump Taking Heat,38,TRUE,FALSE,Political life
797,2016-08-28,The Youngest Black,38,TRUE,FALSE,None
798,2016-08-28,Best tweets from,38,FALSE,FALSE,None
799,2016-08-28,Watch: Underwater Purple,38,TRUE,FALSE,None
800,2016-08-28,Russell Wilson: I Love Being,38,TRUE,FALSE,None
801,2016-08-28,WHO May Stop,38,FALSE,FALSE,Health
802,2016-08-28,NASCAR–Rodney Childers,38,FALSE,FALSE,None
803,2016-08-28,Black Lives Activists,38,FALSE,FALSE,Political life
804,2016-08-28,Did The DNC,38,TRUE,FALSE,Political life
805,2016-08-28,Trump: America Is,38,TRUE,FALSE,Political life
806,2016-08-28,Bill O' Reilly: Slaves,38,FALSE,FALSE,Civic information
807,2016-09-26,Can You Find,38,TRUE,FALSE,None
808,2016-09-26,Creepy Clown' Seen,38,TRUE,FALSE,Civic information
809,2016-09-26,Himmler's Lost Diaries,38,TRUE,FALSE,None
810,2016-09-26,Mike Rowe Praises,38,TRUE,FALSE,None
811,2016-09-26,Parents Abandon Toddler,38,TRUE,FALSE,Emergencies/risks
812,2016-09-26,Angry Veteran Confronts,38,TRUE,FALSE,None
813,2016-09-26,Obama: Trump Keeps,38,TRUE,FALSE,Political life
814,2016-09-20,Connor Holds Lemonade,38,TRUE,FALSE,None
815,2016-09-20,Jimmy Fallon's Rio,38,TRUE,FALSE,None
816,2016-09-20,Most Kids With,38,TRUE,FALSE,Health
817,2016-09-20,Recap: STL 1,38,TRUE,FALSE,None
818,2016-09-20,Must C: Garcia,38,TRUE,FALSE,None
819,2016-07-27,If You Need,38,TRUE,FALSE,None
820,2016-07-27,NASCAR | Tagliani spins,38,TRUE,FALSE,None
821,2016-07-27,Jordan Spieth has,38,TRUE,FALSE,None
822,2016-07-27,NASCAR | Starting Grid,38,TRUE,FALSE,None
823,2016-07-27,Louis Oosthuizen rolls,38,TRUE,FALSE,None
824,2016-08-02,Video: Dozens of,38,TRUE,FALSE,None
825,2016-08-02,Equating Hard Work,38,TRUE,FALSE,Civic information
826,2016-08-02,Brad Meltzer Describes,38,TRUE,FALSE,None
827,2016-08-02,Protest Over Dakota,38,TRUE,FALSE,None
828,2016-08-02,Ohio Psychic Indicted,38,TRUE,FALSE,Civic information
829,2016-08-02,Justin Thomas spins,38,TRUE,FALSE,None
830,2016-08-02,SHOCKING PHOTOS: Ohio,38,TRUE,FALSE,Emergencies/risks
831,2016-08-02,Pinkie Pull Ups,38,TRUE,FALSE,None
832,2016-08-02,House Approves Bill,38,TRUE,FALSE,Civic information
833,2016-08-02,Seattle Seahawks Players,38,TRUE,FALSE,None
834,2016-08-02,MW Blitz: Air,38,TRUE,FALSE,None
835,2016-08-02,Daniel Berger's backspin,38,TRUE,FALSE,None
836,2016-08-02,Teen's Painful Face,38,TRUE,FALSE,None
837,2016-09-09,Trump Used $258K,38,TRUE,FALSE,Political life
838,2016-09-09,Charlotte Erupts After,38,TRUE,FALSE,Emergencies/risks
839,2016-09-09,Recap: ATL 5,38,TRUE,FALSE,None
840,2016-09-09,By the Numbers,38,TRUE,FALSE,None
841,2016-09-09,Ahmad Khan Rahami,38,TRUE,FALSE,Emergencies/risks
842,2016-09-09,Satanic Temple to,38,TRUE,FALSE,Civic information
843,2016-09-09,Here's a Sneak,38,TRUE,FALSE,None
844,2016-09-09,McConnell Plans To,38,TRUE,FALSE,Political life
845,2016-09-09,Skittles Pic Trump,38,TRUE,FALSE,Political life
846,2016-09-09,Amazon's Algorithm May,38,TRUE,FALSE,Economic development
847,2016-09-09,Patrick Reed recaps,38,TRUE,FALSE,None
848,2016-08-06,IMDb May Not,38,TRUE,FALSE,None
849,2016-08-06,Skinwalker Ranch Tormented,38,TRUE,FALSE,Civic information
850,2016-08-06,Sports world reacts,38,TRUE,FALSE,None
851,2016-08-06,Tecate Mocks Donald,38,TRUE,FALSE,None
852,2016-08-06,NASCAR | Vickers: Arnold,38,TRUE,FALSE,None
853,2016-08-06,"But First, Let",38,TRUE,FALSE,None
854,2016-08-06,What You Need,38,TRUE,FALSE,Political life
855,2016-08-06,Best of the,38,TRUE,FALSE,None
856,2016-08-06,Watch: UK Officials,38,TRUE,FALSE,None
857,2016-08-28,Shooting deaths of,39,TRUE,FALSE,Emergencies/risks
858,2016-08-28,DNC Day 3: America Meets,39,FALSE,FALSE,Political life
859,2016-08-28,Trump Taking Heat,39,TRUE,FALSE,Political life
860,2016-08-28,Watch: Black Lives,39,FALSE,FALSE,Civic information
861,2016-08-28,The Youngest Black,39,TRUE,FALSE,None
862,2016-08-28,Clinton's Performance Was,39,FALSE,FALSE,Political life
863,2016-08-28,Trump Hijacks the,39,FALSE,FALSE,Political life
864,2016-08-28,Russell Wilson: I Love Being,39,TRUE,FALSE,None
865,2016-08-28,WHO May Stop,39,FALSE,FALSE,Health
866,2016-08-28,Remembering Fifth Harmony's,39,TRUE,FALSE,None
867,2016-08-28,Kim Kardashian Rubbing,39,TRUE,FALSE,None
868,2016-08-28,Black Lives Activists,39,FALSE,FALSE,Political life
869,2016-08-28,Did The DNC,39,TRUE,FALSE,Political life
870,2016-08-28,Sign the Petition,39,FALSE,FALSE,Political life
871,2016-08-28,Trump: America Is,39,TRUE,FALSE,Political life
872,2016-09-26,WATCH: Mike Pence's,39,TRUE,FALSE,Political life
873,2016-09-26,Can You Find,39,TRUE,FALSE,None
874,2016-09-26,Himmler's Lost Diaries,39,TRUE,FALSE,None
875,2016-09-26,Mike Rowe Praises,39,TRUE,FALSE,None
876,2016-09-26,Wildfire Risks in,39,TRUE,FALSE,Emergencies/risks
877,2016-09-26,Road Rage on,39,TRUE,FALSE,None
878,2016-09-26,Memorial Day Safety,39,TRUE,FALSE,Civic information
879,2016-09-20,Take our pop,39,TRUE,FALSE,None
880,2016-09-20,Missouri Suspect Assigned,39,TRUE,FALSE,Political life
881,2016-09-20,Connor Holds Lemonade,39,TRUE,FALSE,Civic information
882,2016-09-20,I Was Ghosted,39,TRUE,FALSE,None
883,2016-09-20,Sponsored: Are TREE,39,TRUE,FALSE,None
884,2016-09-20,Sponsored: How can,39,TRUE,FALSE,None
885,2016-09-20,Most Kids With,39,TRUE,FALSE,Health
886,2016-09-20,Music and a,39,TRUE,FALSE,None
887,2016-09-20,Donald Trump Endorses,39,TRUE,FALSE,Political life
888,2016-09-20,Teen Allegedly Kills,39,TRUE,FALSE,Emergencies/risks
889,2016-09-20,Clinton Says She,39,TRUE,FALSE,Political life
890,2016-09-20,Mayor of Wealthy,39,TRUE,FALSE,Emergencies/risks
891,2016-09-20,Watch President Obama,39,TRUE,FALSE,None
892,2016-09-20,WATCH: Prep Drill,39,TRUE,FALSE,None
893,2016-09-20,Another Potential Zika,39,TRUE,FALSE,Health
894,2016-09-20,Adele's Credit Card,39,TRUE,FALSE,None
895,2016-09-20,Dad Shot Dead,39,TRUE,FALSE,Emergencies/risks
896,2016-07-27,If You Need,39,TRUE,FALSE,Health
897,2016-08-02,Equating Hard Work,39,TRUE,FALSE,Health
898,2016-08-02,Brad Meltzer Describes,39,TRUE,FALSE,None
899,2016-08-02,Protest Over Dakota,39,TRUE,FALSE,Civic information
900,2016-08-02,Ohio Psychic Indicted,39,TRUE,FALSE,Emergencies/risks
901,2016-08-02,SHOCKING PHOTOS: Ohio,39,TRUE,FALSE,Emergencies/risks
902,2016-08-02,House Approves Bill,39,TRUE,FALSE,Civic information
903,2016-08-02,Teen's Painful Face,39,TRUE,FALSE,None
904,2016-08-02,Seattle Seahawks Players,39,TRUE,FALSE,None
905,2016-08-02,Assange: Hillary Clinton,39,TRUE,FALSE,Political life
906,2016-08-02,Leaked Emails Show,39,TRUE,FALSE,Political life
